conversation_id,text,reply_count,first_tweet,Text,cleaned_text
1660608495895425026,leehan makes me so sad and devastated like listen this is the weirdest thing ive ever said BUT I FEEL LIKE I WANNA PROTECT AND DEFEND HIM FROM EVERYTHING AND ANYTHING??? like if he loses smile one day oh my god that'll be the end of me....1403782135912222723- I MISS HIMMMMM https://t.co/vLRX2n6nI1...1403782135912222723- theres nothing i cherish more than a persons smile...1403782135912222723- i remember kwon taeeun from pdx101 oh my god 😭😭 i remember being SO SCARED he'd lose his pretty smile cuz of the hate and criticism he got even tho he did nothing wrong IM SO SADDD,3,leehan makes me so sad and devastated like listen this is the weirdest thing ive ever said BUT I FEEL LIKE I WANNA PROTECT AND DEFEND HIM FROM EVERYTHING AND ANYTHING??? like if he loses smile one day oh my god that'll be the end of me.,"['leehan', 'make', 'sad', 'devastated', 'like', 'listen', 'weirdest', 'thing', 'ever', 'said', 'feel', 'like', 'wanna', 'protect', 'defend', 'everything', 'anything', 'like', 'loses', 'smile', 'one', 'day', 'oh', 'god', 'll', 'end', 'miss', 'himmmmm', 'link', 'there', 'nothing', 'cherish', 'person', 'smile', 'remember', 'kwon', 'taeeun', 'oh', 'god', 'remember', 'scared', 'lose', 'pretty', 'smile', 'cuz', 'hate', 'criticism', 'got', 'even', 'tho', 'nothing', 'wrong', 'saddd']",leehan make sad devastated like listen weirdest thing ever said feel like wanna protect defend everything anything like loses smile one day oh god ll end miss himmmmm link there nothing cherish person smile remember kwon taeeun oh god remember scared lose pretty smile cuz hate criticism got even tho nothing wrong saddd
1660617050753220609,"FOUND OUT FROM MY FRIEND FIRST &amp; SHAKING WHEN I SAW BOTH MY NAME IN THE FAN SIGN &amp; VC CALL?! God always has His ways. 😭😭😭 I had to hold my emotions in front of my parents coz they don’t know 😅 BUT DREAM COME TRUE. I’ll finally be able to tell Howon how much he means to me 💜 https://t.co/t274TznOD7...219249219- @phoebefeehily Thank youu 💜✨...71695442- @DaruKitty18 happy for u babe!...219249219- @risa_del Thank you sis!!! 🥹🫶...219249219- @rhnbldg Thank youuuuu 😍😍😍🫶...219249219- @shaineeeyy_ Time to meet my ideal man 🙈💜...219249219- @luvvmbi Thank youu~ 🙏🏻🥹...219249219- @jinhoscamellia Thank you 😍💜...3239992895- @DaruKitty18 congratulations🎉🩷...1568035167637499905- @DaruKitty18 congratulations 😍😍😍❤️‍🔥...181076844- @DaruKitty18 omgggg super happy for uuuuu ate darrr 🔥❤️...115320116- @DaruKitty18 Congrats omg!!!...3942655512- @DaruKitty18 OH MY GOD😭😭 Congratulations!!!😭👏...1583790708942852096- @DaruKitty18 Congratss 🎂...45262810- @DaruKitty18 Congratulations, Sis! So happy for you!!! Woohoo! 👏🥂",14,FOUND OUT FROM MY FRIEND FIRST &amp; SHAKING WHEN I SAW BOTH MY NAME IN THE FAN SIGN &amp; VC CALL?! God always has His ways. 😭😭😭 I had to hold my emotions in front of my parents coz they don’t know 😅 BUT DREAM COME TRUE. I’ll finally be able to tell Howon how much he means to me 💜 https://t.co/t274TznOD7,"['found', 'friend', 'first', 'shaking', 'saw', 'name', 'fan', 'sign', 'vc', 'call', 'god', 'always', 'way', 'hold', 'emotion', 'front', 'parent', 'coz', 'know', 'dream', 'come', 'true', 'll', 'finally', 'able', 'tell', 'howon', 'much', 'mean', 'link', 'phoebefeehily', 'thank', 'youu', 'happy', 'babe', 'risa_del', 'thank', 'si', 'rhnbldg', 'thank', 'youuuuu', 'shaineeeyy_', 'time', 'meet', 'ideal', 'man', 'luvvmbi', 'thank', 'youu', 'jinhoscamellia', 'thank', 'congratulation', 'congratulation', 'omgggg', 'super', 'happy', 'uuuuu', 'ate', 'darrr', 'congrats', 'omg', 'oh', 'god', 'congratulation', 'congratss', 'congratulation', 'si', 'happy', 'woohoo']",found friend first shaking saw name fan sign vc call god always way hold emotion front parent coz know dream come true ll finally able tell howon much mean link phoebefeehily thank youu happy babe risa_del thank si rhnbldg thank youuuuu shaineeeyy_ time meet ideal man luvvmbi thank youu jinhoscamellia thank congratulation congratulation omgggg super happy uuuuu ate darrr congrats omg oh god congratulation congratss congratulation si happy woohoo
1660621316410548226,Still thinking about how I was watching Jiwoong's BL and Sungyeol appeared on the TV in the BG. FEELS LIKE HE CAUGHT ME DOING SOMETHING WRONG...895526102545735682- @Inspiritspunch Literally 😭😭😭...895526102545735682- @QcTired Omg sameee. I havent seen ep 8 but the drama is so good 😭...895526102545735682- @inftizer It was roommates of poongduck. One of his dramas played on the TV in the background. I can't remember which ep now 😭...247245759- @jellybeanbag__ Wait where????...1411114973267439617- @jellybeanbag__ I just saw jiwoong pop up in nappeun eomma lol,5,Still thinking about how I was watching Jiwoong's BL and Sungyeol appeared on the TV in the BG. FEELS LIKE HE CAUGHT ME DOING SOMETHING WRONG,"['still', 'thinking', 'watching', 'jiwoong', 'bl', 'sungyeol', 'appeared', 'tv', 'bg', 'feel', 'like', 'caught', 'something', 'wrong', 'inspiritspunch', 'literally', 'qctired', 'omg', 'sameee', 'havent', 'seen', 'ep', 'drama', 'good', 'inftizer', 'roommate', 'poongduck', 'one', 'drama', 'played', 'tv', 'background', 'can', 'remember', 'ep', 'now', 'jellybeanbag__', 'wait', 'jellybeanbag__', 'just', 'saw', 'jiwoong', 'pop', 'nappeun', 'eomma', 'lol']",still thinking watching jiwoong bl sungyeol appeared tv bg feel like caught something wrong inspiritspunch literally qctired omg sameee havent seen ep drama good inftizer roommate poongduck one drama played tv background can remember ep now jellybeanbag__ wait jellybeanbag__ just saw jiwoong pop nappeun eomma lol
1660660381390340098,"HELP RT
Hi! Does anyone know where can I buy an acme dela vie shirt or hoodie?...1656233384002174976- @kimwoossi @kimwoossi you can buy this product on Amazon
https://t.co/e3g5BY0ggM",1,"HELP RT
Hi! Does anyone know where can I buy an acme dela vie shirt or hoodie?","['help', 'rt', 'hi', 'anyone', 'know', 'can', 'buy', 'acme', 'dela', 'vie', 'shirt', 'hoodie', 'kimwoossi', 'kimwoossi', 'can', 'buy', 'product', 'amazon', 'link']",help rt hi anyone know can buy acme dela vie shirt hoodie kimwoossi kimwoossi can buy product amazon link
1660665364433473537,"Jan - AOMG SG TOUR 
Mar - TREASURE HELLO KL TOUR 
APR - TREASURE HELLO SG TOUR 
JUNE - SEOUL WATERBOMB FESTIVAL 
JUL - iKON KL TOUR 
AUG - TBZ WORLD TOUR IN BKK 

Should I do like this ? Need help 🫠🫠🫠🫠🫠🫠🫠🫠🫠...1002597126453411841- @sjh31001 I’m not going for this tour 🥲🥲🥲🥲...1374008496530726912- @laybisidemino U go to tbz in bkk??? Can i join you😭...1002597126453411841- @shamainexinn Don’t gila...1002597126453411841- Hard to give up for both side 🥲🥲🥲I miss blue hair hoon https://t.co/2bTQIdklyd",4,"Jan - AOMG SG TOUR 
Mar - TREASURE HELLO KL TOUR 
APR - TREASURE HELLO SG TOUR 
JUNE - SEOUL WATERBOMB FESTIVAL 
JUL - iKON KL TOUR 
AUG - TBZ WORLD TOUR IN BKK 

Should I do like this ? Need help 🫠🫠🫠🫠🫠🫠🫠🫠🫠","['jan', 'aomg', 'sg', 'tour', 'mar', 'treasure', 'hello', 'kl', 'tour', 'apr', 'treasure', 'hello', 'sg', 'tour', 'june', 'seoul', 'waterbomb', 'festival', 'jul', 'ikon', 'kl', 'tour', 'aug', 'tbz', 'world', 'tour', 'bkk', 'like', 'need', 'help', 'going', 'tour', 'laybisidemino', 'go', 'tbz', 'bkk', 'can', 'join', 'shamainexinn', 'gila', 'hard', 'give', 'side', 'miss', 'blue', 'hair', 'hoon', 'link']",jan aomg sg tour mar treasure hello kl tour apr treasure hello sg tour june seoul waterbomb festival jul ikon kl tour aug tbz world tour bkk like need help going tour laybisidemino go tbz bkk can join shamainexinn gila hard give side miss blue hair hoon link
1660715304790401027,"I love how we all feel like once Youngbin comes back, everything will be back to normal. That's the power our leader has. He offers us that feeling of assurance....1481124308508614659- @yooniquelyjae 🥲 🥹 FRFR...1408461895485444100- @yooniquelyjae Me too 😭...1545401481620332544- @pari_sep904 I miss him and Inseong...1408461895485444100- @yooniquelyjae True💯🥺...1545380478403940353- @yooniquelyjae I want to time skip to that🙏...1545401481620332544- @pokeseoho I hope so...1261675620267970560- @yooniquelyjae true, when he comes back everything will be alright ❤️‍🩹...1385902198672879622- @yooniquelyjae 100% accurate...1450747151256993793- @yooniquelyjae Yes true 😞",9,"I love how we all feel like once Youngbin comes back, everything will be back to normal. That's the power our leader has. He offers us that feeling of assurance.","['love', 'feel', 'like', 'come', 'back', 'everything', 'will', 'back', 'normal', 'power', 'leader', 'offer', 'feeling', 'assurance', 'yooniquelyjae', 'frfr', 'yooniquelyjae', 'miss', 'yooniquelyjae', 'true', 'yooniquelyjae', 'want', 'time', 'skip', 'pokeseoho', 'hope', 'yooniquelyjae', 'true', 'come', 'back', 'everything', 'will', 'alright', 'yooniquelyjae', 'accurate', 'yooniquelyjae', 'yes', 'true']",love feel like come back everything will back normal power leader offer feeling assurance yooniquelyjae frfr yooniquelyjae miss yooniquelyjae true yooniquelyjae want time skip pokeseoho hope yooniquelyjae true come back everything will alright yooniquelyjae accurate yooniquelyjae yes true
1660955083864002564,kind of???? need that one???? https://t.co/uHO0So3qVj...157489261- @Kang_Shiru_98 RIGHT???...157489261- @purplesugay LOOK THE OTHER ONE TOO,2,kind of???? need that one???? https://t.co/uHO0So3qVj,"['kind', 'need', 'one', 'link', 'right', 'purplesugay', 'look', 'one']",kind need one link right purplesugay look one
1660988638367297545,good morning people in my phone ily https://t.co/n0hm2NtCc4...1529820027989282817- @dahlihwa good morning 😁...1432753392238092288- @dahlihwa Good morning em♡,2,good morning people in my phone ily https://t.co/n0hm2NtCc4,"['good', 'morning', 'people', 'phone', 'ily', 'link', 'good', 'morning', 'good', 'morning']",good morning people phone ily link good morning good morning
1661083962373177344,How does yonghee feel better with only 2-3 hours of sleep instead of 8-9? The only answer is he takes a lot of naps throughout his day then…?...1530032190045622275- @meg_marvels LMAOOO...1302866095217373185- @meg_marvels he probably is and maybe he got used to it bc of the schedules and stuff 🥹...1189983508199903232- @c4mbaejin Maybe he’s a restless sleeper lol...1302866095217373185- @meg_marvels i feel fine with 6 hours even 7 but if it’s more than that i’ll be groggy af for a while...1189983508199903232- @c4mbaejin I just don’t get it…I mean he says he can sleep 8-9 but he feels more tired....1302866095217373185- @meg_marvels i don’t take naps though 🧍🏻‍♀️...1302866095217373185- @meg_marvels why is he me???,7,How does yonghee feel better with only 2-3 hours of sleep instead of 8-9? The only answer is he takes a lot of naps throughout his day then…?,"['yonghee', 'feel', 'better', 'hour', 'sleep', 'instead', 'answer', 'take', 'lot', 'nap', 'throughout', 'day', 'lmaooo', 'probably', 'maybe', 'got', 'used', 'bc', 'schedule', 'stuff', 'maybe', 'restless', 'sleeper', 'lol', 'feel', 'fine', 'hour', 'even', 'll', 'groggy', 'af', 'just', 'get', 'mean', 'say', 'can', 'sleep', 'feel', 'tired', 'take', 'nap', 'though']",yonghee feel better hour sleep instead answer take lot nap throughout day lmaooo probably maybe got used bc schedule stuff maybe restless sleeper lol feel fine hour even ll groggy af just get mean say can sleep feel tired take nap though
1661097427175088128,I just wanna say I love interacting with all my oomfies so y’all never have to feel afraid to interact with me like I appreciate any and all interactions 🩷 I may be shy and awkward sometimes and might be socially drained at times but I love talking to everyone on here! https://t.co/HJu9p05S2b...1602461062271483905- @pardo_ofelis hiii I would love that 🥺...1602461062271483905- @motherkafkas hehe yay 🥺💖...1602461062271483905- @softsnapdragon omg hehe the feeling is mutual💖...1639958352812711941- @dimiIuc hi oomfie we dont interact much but hopefully we can do soon !...1374619355196104707- @dimiIuc same goes for you! ♡...1521195114646884354- @dimiIuc I love interacting and seeing you on my tl!!!!! You’re so adorable 😌💕...1602461062271483905- @starbitsaplings HEHE ILY2 🥺💖💖💖,7,I just wanna say I love interacting with all my oomfies so y’all never have to feel afraid to interact with me like I appreciate any and all interactions 🩷 I may be shy and awkward sometimes and might be socially drained at times but I love talking to everyone on here! https://t.co/HJu9p05S2b,"['just', 'wanna', 'say', 'love', 'interacting', 'oomfies', 'never', 'feel', 'afraid', 'interact', 'like', 'appreciate', 'interaction', 'may', 'shy', 'awkward', 'sometimes', 'might', 'socially', 'drained', 'time', 'love', 'talking', 'everyone', 'link', 'pardo_ofelis', 'hiii', 'love', 'motherkafkas', 'hehe', 'yay', 'softsnapdragon', 'omg', 'hehe', 'feeling', 'mutual', 'hi', 'oomfie', 'dont', 'interact', 'much', 'hopefully', 'can', 'soon', 'go', 'love', 'interacting', 'seeing', 'tl', 're', 'adorable', 'starbitsaplings', 'hehe']",just wanna say love interacting oomfies never feel afraid interact like appreciate interaction may shy awkward sometimes might socially drained time love talking everyone link pardo_ofelis hiii love motherkafkas hehe yay softsnapdragon omg hehe feeling mutual hi oomfie dont interact much hopefully can soon go love interacting seeing tl re adorable starbitsaplings hehe
1661237916302204929,"hi friends! div (cia) here! my account, @//khyawnzzn got s-worded and 🐦 app keeps rejecting my appeals

please rt and help me find my moots 😭 also looking for new monbebe and moa moots 🫡 https://t.co/sCowEVt5Ej...1661053955659677696- @ningberrykai sadly, yes 💔💔💔...1444644074091204608- @yooyawnzzn NOOOO ATE DIV THEY GOT U TEW 😞🫂💔💔...1661053955659677696- @joowonnielovesu ate ivy 😭😭😭",3,"hi friends! div (cia) here! my account, @//khyawnzzn got s-worded and 🐦 app keeps rejecting my appeals

please rt and help me find my moots 😭 also looking for new monbebe and moa moots 🫡 https://t.co/sCowEVt5Ej","['hi', 'friend', 'div', 'cia', 'account', 'khyawnzzn', 'got', 'worded', 'app', 'keep', 'rejecting', 'appeal', 'please', 'rt', 'help', 'find', 'moot', 'also', 'looking', 'new', 'monbebe', 'moa', 'moot', 'link', 'ningberrykai', 'sadly', 'yes', 'noooo', 'ate', 'div', 'got', 'tew', 'joowonnielovesu', 'ate', 'ivy']",hi friend div cia account khyawnzzn got worded app keep rejecting appeal please rt help find moot also looking new monbebe moa moot link ningberrykai sadly yes noooo ate div got tew joowonnielovesu ate ivy
